,reference_id,weapon_name,itemTypeDisplayName,itemTypeAndTierDisplayName,itemType,itemSubType,tierTypeName,equipmentSlotTypeHash,itemCategoryHashes,levels,loreHash_list
2403,2505971849,Vanguard Tactician Engram,Engram,Legendary Engram,0,0,Legendary,,[],[0],
2404,2507281755,Masterwork Weapon,,,19,0,Legendary,,"[59, 141186804]",,
2405,2508868337,Bandana Variety Pack,Quest Step,Legendary Quest Step,12,0,Legendary,,[16],[0],
2406,2511194732,Letter Fragment,Journal Fragments,Common Journal Fragments,9,0,Common,,"[3747263590, 35, 52]",[0],
2407,2511591990,,,,0,0,Common,,[],,
2408,2515691897,Trials Engram,Engram,Legendary Engram,0,0,Legendary,,[],[0],
2409,2516360525,Purpose,Scout Rifle,Legendary Scout Rifle,3,14,Legendary,1498876634.0,"[2, 1, 8]","[33, 20, 1]",
2410,2516513295,Ankaa Friend Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3684181176, 1742617626, 4104513227]",[0],
2411,2516532331,Arc Conductor,Intrinsic,Exotic Intrinsic,19,0,Exotic,,"[2237038328, 610365472, 59]",,
2412,2517599010,Death Adder,Submachine Gun,Legendary Submachine Gun,3,24,Legendary,2465295065.0,"[3, 1, 3954685534]","[33, 1, 0]",
2413,2519280691,Eater of Worlds Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3683250363, 1742617626, 4104513227]",[0],
2414,2520561932,Xenos Shore Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3684181176, 1742617626, 4104513227]",[0],
2415,2521426922,Far Gone Hood,Hunter Cloak,Legendary Hunter Cloak,2,30,Legendary,1585787867.0,"[23, 49, 20]","[33, 32, 30, 29, 21, 20, 1]",
2416,2521913126,Ankaa Friend Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3684181176, 1742617626, 4104513227]",[0],
2417,2522667664,Lion's End,Emblem,Legendary Emblem,14,0,Legendary,4274335291.0,"[19, 52]",,
2418,2523259392,Eye of Another World,Helmet,Exotic Helmet,2,26,Exotic,3448274439.0,"[21, 45, 20]","[33, 32, 31, 30, 29, 27, 20, 10, 1, 0]",2523259392.0
2419,2523259393,Nezarec's Sin,Helmet,Exotic Helmet,2,26,Exotic,3448274439.0,"[21, 45, 20]","[33, 32, 31, 30, 29, 27, 20, 1, 0]",2523259393.0
2420,2523259394,Skull of Dire Ahamkara,Helmet,Exotic Helmet,2,26,Exotic,3448274439.0,"[21, 45, 20]","[33, 32, 31, 30, 29, 27, 20, 1, 0]",2523259394.0
2421,2523259395,Crown of Tempests,Helmet,Exotic Helmet,2,26,Exotic,3448274439.0,"[21, 45, 20]","[33, 32, 31, 30, 29, 27, 20, 1, 0]",2523259395.0
2422,2523633779,Gensym Knight Plate,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[22, 47, 20]","[33, 1, 0]",
2423,2524181305,Entanglement Cloak,Hunter Cloak,Legendary Hunter Cloak,2,30,Legendary,1585787867.0,"[23, 49, 20]","[33, 1, 0]",
2424,2525344810,Retro-Grade TG2,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[22, 45, 20]","[33, 32, 30, 29, 21, 20, 1]",
2425,2526538979,Get Up,Emote,Rare Emote,23,0,Rare,3224618069.0,[44],"[1, 0]",
2426,2526629662,,,,0,0,Common,,[],,
2427,2528959426,Exodus Down Boots,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[21, 48, 20]","[33, 1, 0]",
2428,2530905971,Retro-Grade TG2,Gauntlets,Legendary Gauntlets,2,27,Legendary,3551918588.0,"[22, 46, 20]","[33, 32, 30, 29, 21, 20, 1]",
2429,2531957774,Arc Impact Mod,Helmet Armor Mod,Rare Helmet Armor Mod,19,0,Rare,,"[59, 1362265421, 4104513227]",[1],
2430,2534680617,,,,0,0,Common,,[],,
2431,2534812173,Faction Rally: EDZ,,,0,0,,,[],[0],
2432,2535236757,New Monarchy Engram,Engram,Legendary Engram,0,0,Legendary,,[],,
2433,2535939781,The Mornin' Comes,Sniper Rifle,Legendary Sniper Rifle,3,12,Legendary,953998645.0,"[4, 1, 10]","[33, 1, 0]",
2434,2535975033,,,,0,0,Common,,[],,
2435,2535989027,Classified,,,0,0,,,,,
2436,2537840254,A Guardian Rises,Emblem,Common Emblem,14,0,Common,4274335291.0,"[19, 52]",[0],
2437,2538439951,Winterhart Gloves,Gauntlets,Legendary Gauntlets,2,27,Legendary,3551918588.0,"[21, 46, 20]","[1, 0]",
2438,2540008660,Personal Weekly Objectives,,,0,0,,,[],[0],
2439,2540276512,,,,0,0,Common,,[],,
2440,2541271812,Ability Cooldown Armor Mods,,,0,0,Rare,,[],,
2441,2541644975,On the Offense Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3683250363, 1742617626, 4104513227]",[0],
2442,2542451185,Commander Zavala,,,0,0,,,[],[0],
2443,2542514983,Philomath Cover,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[21, 45, 20]","[33, 32, 30, 29, 21, 20, 1]",
2444,2543787847,Bug in the System,Mercury Adventure Token,Common Mercury Adventure Token,20,0,Common,,"[3134521018, 35, 52, 3109687656]",[0],
2445,2543806755,Funky Dance,Emote,Legendary Emote,23,0,Legendary,3224618069.0,[44],"[1, 0]",
2446,2546958592,Sagittarius,Vehicle,Legendary Vehicle,22,0,Legendary,2025709351.0,"[43, 52]","[1, 0]",
2447,2546958593,October Dash,Vehicle,Legendary Vehicle,22,0,Legendary,2025709351.0,"[43, 52]","[1, 0]",
2448,2546958594,Telluride,Vehicle,Legendary Vehicle,22,0,Legendary,2025709351.0,"[43, 52]","[1, 0]",
2449,2546958595,Noble Steed,Vehicle,Legendary Vehicle,22,0,Legendary,2025709351.0,"[43, 52]","[1, 0]",
2450,2546958596,Lunadove,Vehicle,Legendary Vehicle,22,0,Legendary,2025709351.0,"[43, 52]","[1, 0]",
2451,2546958597,Skedaddle,Vehicle,Legendary Vehicle,22,0,Legendary,2025709351.0,"[43, 52]","[1, 0]",
2452,2546958598,Wave-Maker,Vehicle,Legendary Vehicle,22,0,Legendary,2025709351.0,"[43, 52]","[1, 0]",
2453,2546958599,Hightail,Vehicle,Legendary Vehicle,22,0,Legendary,2025709351.0,"[43, 52]","[1, 0]",
2454,2549404869,Winter Lotus Shell,Ghost Shell,Exotic Ghost Shell,24,0,Exotic,4023194814.0,[39],"[1, 0]",2549404869.0
2455,2550994842,Errant Knight 1.0,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[23, 45, 20]","[33, 32, 30, 29, 21, 20, 1]",
2456,2553244024,Speak with Lakshmi-2,,,0,0,,,[],[0],
2457,2553946496,Headstrong,Hand Cannon,Common Hand Cannon,3,9,Common,1498876634.0,"[2, 1, 6]","[20, 18, 16, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 0]",
2458,2553946497,Helios HC1,Hand Cannon,Common Hand Cannon,3,9,Common,2465295065.0,"[3, 1, 6]","[20, 18, 16, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 0]",
2459,2556574432,Masterwork Weapon,,,19,0,Legendary,,"[59, 141186804]",,
2460,2558665671,Guide Bonus: Clan XP,,,20,0,,,[3109687656],,
2461,2560498841,Io Engram,Engram,Legendary Engram,8,0,Legendary,,[34],,
2462,2561177094,Report to Sloane,,,0,0,,,[],[0],
2463,2565377288,Kinetic Counterbalance Mod,Chest Armor Mod,Rare Chest Armor Mod,19,0,Rare,,"[59, 3723676689, 4104513227]",[1],
2464,2567295299,Cosmic Wind III,Chest Armor,Uncommon Chest Armor,2,28,Uncommon,14239492.0,"[21, 47, 20]","[20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 0]",
2465,2569113415,Strange Coin,Currency,Legendary Currency,1,0,Legendary,,"[18, 52]",,
2466,2571335083,"Lost Prophecy, Verse 6 Fulfilled",Prophecy Tablet,Legendary Prophecy Tablet,9,0,Legendary,,"[2250046497, 35, 52]",[0],
2467,2574287336,Omega Mechanos Plate,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[22, 47, 20]","[1, 0]",
2468,2574447446,Advanced Paradox Amplifier,Prophecy Offering,Rare Prophecy Offering,20,0,Rare,,"[2005599723, 35, 52, 3109687656]",,
2469,2574501094,Can-Do Attitude,Emote,Rare Emote,23,0,Rare,3224618069.0,[44],"[1, 0]",
2470,2574857320,Sly Cloak,Hunter Cloak,Uncommon Hunter Cloak,2,30,Uncommon,1585787867.0,"[23, 49, 20]","[33, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 1, 0]",
2471,2575146041,Energy Bracket Mod,Warlock Bond Mod,Rare Warlock Bond Mod,19,0,Rare,,"[59, 3196106184, 4104513227, 2955376534]",[1],
2472,2575848725,Lost Pacific Helmet,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[21, 45, 20]","[33, 1, 0]",
2473,2576702804,"""Omega""",,,0,0,,,[],[0],
2474,2576899547,Guided Game Tickets,Package,Common Package,20,0,Common,,"[268598612, 3109687656]",[0],
2475,2579749301,Damaged Warlock Boots,Leg Armor,Common Leg Armor,2,29,Common,20886954.0,"[21, 48, 20]",[0],
2476,2581162758,Enigma's Draw,Sidearm,Legendary Sidearm,3,17,Legendary,1498876634.0,"[2, 1, 14]","[33, 1]",
2477,2581197678,Hunter of the Heart,Cayde's Odds and Ends,Common Cayde's Odds and Ends,9,0,Common,,"[2150402250, 35, 52]",[0],
2478,2583504679,Tesla's Revenge,Weapon Ornament,Exotic Weapon Ornament,19,21,Exotic,,"[56, 52, 59, 3124752623, 610365472]","[1, 0]",
2479,2583547635,Cry Defiance,Helmet,Uncommon Helmet,2,26,Uncommon,3448274439.0,"[21, 45, 20]","[33, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 1, 0]",
2480,2589185654,Exotic Infusion,,,20,0,Exotic,,[3109687656],,
2481,2590365289,Together Forever,Trait,Legendary Trait,19,0,Legendary,,"[3708671066, 610365472, 59]",,
2482,2590710093,Tireless Blade,Trait,Legendary Trait,19,0,Legendary,,"[3708671066, 610365472, 59]",,
2483,2593080269,Icecapade,Emote,Rare Emote,23,0,Rare,3224618069.0,[44],"[1, 0]",
2484,2595338933,,,,0,0,Common,,[],,
2485,2595546340,,,,0,0,Common,,[],,
2486,2595883045,,,,0,0,Common,,[],,
2487,2597529070,Greaves of Nohr,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[22, 48, 20]","[33, 32, 31, 30, 27, 0]",2597529070.0
2488,2599526136,Catacombs,Weapon Ornament,Exotic Weapon Ornament,19,21,Exotic,,"[56, 52, 59, 3124752623, 610365472]","[1, 0]",
2489,2600906801,Dawning Engram,Bright Engram,Legendary Bright Engram,8,0,Legendary,,[34],[0],
2490,2603069551,Sovereign Greaves,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[22, 48, 20]","[33, 1, 0]",
2491,2603702210,Sovereign Lion Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3684181176, 1742617626, 4104513227]",[0],
2492,2604400628,Heavy Warlock Armor,Intrinsic,Common Intrinsic,19,0,Common,,"[2237038328, 610365472, 59]",,
2493,2605790032,Troubadour,Sniper Rifle,Uncommon Sniper Rifle,3,12,Uncommon,953998645.0,"[4, 1, 10]","[20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 0]",
2494,2605790033,Luna Nullis II,Sniper Rifle,Uncommon Sniper Rifle,3,12,Uncommon,953998645.0,"[4, 1, 10]","[20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 0]",
2495,2605790034,Trondheim-LR2,Sniper Rifle,Uncommon Sniper Rifle,3,12,Uncommon,953998645.0,"[4, 1, 10]","[20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 0]",
2496,2607476204,Silver Dawning Lanterns,Transmat Effect,Rare Transmat Effect,19,0,Rare,,"[59, 208981632, 177260082]","[1, 0]",
2497,2607476205,Yellow Dawning Lanterns,Transmat Effect,Rare Transmat Effect,19,0,Rare,,"[59, 208981632, 177260082]","[1, 0]",
2498,2607476206,Green Dawning Lanterns,Transmat Effect,Rare Transmat Effect,19,0,Rare,,"[59, 208981632, 177260082]","[1, 0]",
2499,2607476207,Purple Dawning Lanterns,Transmat Effect,Rare Transmat Effect,19,0,Rare,,"[59, 208981632, 177260082]","[1, 0]",
2500,2615512594,Ego Talon IV,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[21, 45, 20]","[33, 1, 0]",
2501,2617788016,Fractured Arrow,Hunter Relic,Common Hunter Relic,0,0,Common,,[],,
2502,2617788017,Fractured Arrow,Hunter Relic,Common Hunter Relic,0,0,Common,,[],[0],
2503,2617987912,Faction Rally: Public Events,Quest,Quest,15,0,,,[53],,
2504,2620589274,Arc Core,Trait,Legendary Trait,19,0,Legendary,,"[3708671066, 610365472, 59]",,
2505,2621637518,Play of the Game,Grenade Launcher,Legendary Grenade Launcher,3,23,Legendary,953998645.0,"[4, 1, 153950757]","[33, 32, 30, 29, 21, 20, 1, 0]",
2506,2623660327,Dawning Brilliance,Shader,Legendary Shader,19,20,Legendary,,"[41, 52]",[1],
2507,2624582507,,,,0,0,Common,,[],,
2508,2625782212,Haunted Earth,Scout Rifle,Legendary Scout Rifle,3,14,Legendary,1498876634.0,"[2, 1, 8]","[33, 20, 1]",
2509,2625782213,Contingency Plan,Scout Rifle,Legendary Scout Rifle,3,14,Legendary,2465295065.0,"[3, 1, 8]","[33, 1]",
2510,2626766308,Mark of the Longest Line,Titan Mark,Uncommon Titan Mark,2,30,Uncommon,1585787867.0,"[22, 49, 20]","[33, 20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 1, 0]",
2511,2631608844,,Leg Armor,Legendary Leg Armor,20,29,Legendary,20886954.0,"[48, 20, 3109687656]",,
2512,2636847184,Suraya Hawthorne,,,0,0,,,[],[0],
2513,2636847185,Suraya Hawthorne,,,0,0,,,[],[0],
2514,2636847186,Suraya Hawthorne,,,0,0,,,[],[0],
2515,2636847187,Suraya Hawthorne,,,0,0,,,[],[0],
2516,2638643915,Kairos Function Vest,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[23, 47, 20]","[33, 1, 0]",995360226.0
2517,2640858802,Crown of Bravery,Aura,Common Aura,0,0,Common,,[],,
2518,2640973641,EDZ Token,Redeemable,Uncommon Redeemable,9,0,Uncommon,,"[2088636411, 35, 52]","[1, 0]",
2519,2641099036,Golden Age Component,,,0,0,Common,,[],,
2520,2641591726,Flowing Grips,Gauntlets,Legendary Gauntlets,2,27,Legendary,3551918588.0,"[23, 46, 20]","[33, 1]",
2521,2641591727,Floating Grips,Gauntlets,Legendary Gauntlets,2,27,Legendary,3551918588.0,"[23, 46, 20]",[20],
2522,2644553610,Renegade Hood,Hunter Cloak,Common Hunter Cloak,2,30,Common,1585787867.0,"[23, 49, 20]","[20, 18, 16, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2, 0]",
2523,2645248361,Fossilized Hermaion Blossom,Prophecy Offering,Rare Prophecy Offering,20,0,Rare,,"[2005599723, 35, 52, 3109687656]",,
2524,2645492862,Improved EDZ Cache Detector,Ghost Module,Common Ghost Module,19,0,Common,,"[59, 4176831154, 1449602859]",,
2525,2646135315,Soaring Sword Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3683250363, 1742617626, 4104513227]",[0],
2526,2646629159,Luminous Engram,Engram,Legendary Engram,0,0,Legendary,,[],[0],
2527,2649697225,,,,0,0,Common,,[],,
2528,2649911453,Dancy Dance,Emote,Legendary Emote,23,0,Legendary,3224618069.0,[44],"[1, 0]",
2529,2652926021,,,,0,0,Common,,[],,
2530,2653453774,Crimson Engram,Bright Engram,Legendary Bright Engram,8,0,Legendary,,[34],[0],
2531,2653484527,Legendary Gear,,,20,0,Legendary,,[3109687656],,
2532,2654070253,Transmatter Components,Material,Legendary Material,0,0,Legendary,,"[40, 52]",[0],
2533,2655453462,A New Frontier,,,0,0,,,[],[0],
2534,2657932152,Powder Blue (Worn),Shader,Uncommon Shader,19,20,Uncommon,,"[41, 52]",,
2535,2657932153,,Shader,Uncommon Shader,19,20,Uncommon,,"[41, 52]",,
2536,2657932156,Desert Matte,Shader,Uncommon Shader,19,20,Uncommon,,"[41, 52]",[0],
2537,2657932157,Desert Matte (Worn),Shader,Uncommon Shader,19,20,Uncommon,,"[41, 52]",,
2538,2657932158,,Shader,Uncommon Shader,19,20,Uncommon,,"[41, 52]",,
2539,2657932159,Powder Blue,Shader,Uncommon Shader,19,20,Uncommon,,"[41, 52]",[0],
2540,2659365202,"Lost Prophecy, Verse 4",Prophecy Tablet,Legendary Prophecy Tablet,9,0,Legendary,,"[2250046497, 35, 52]",[0],
2541,2660618311,,,,0,0,Common,,[],,
2542,2660862359,Gentleman Vagabond,Sniper Rifle,Legendary Sniper Rifle,3,12,Legendary,953998645.0,"[4, 1, 10]","[33, 32, 30, 29, 21, 20, 1, 0]",
2543,2661272172,Warm Winter Cloak,Hunter Cloak,Legendary Hunter Cloak,2,30,Legendary,1585787867.0,"[23, 49, 20]","[33, 1]",
2544,2661272173,Winterhart Cloak,Hunter Cloak,Legendary Hunter Cloak,2,30,Legendary,1585787867.0,"[23, 49, 20]","[1, 0]",
2545,2661988572,Legendary Gear,,,20,0,Legendary,,[3109687656],,
2546,2662208161,Transfer Key,,,20,0,Legendary,,[3109687656],,
2547,2663272109,Relentless Tracker,Intrinsic,Exotic Intrinsic,19,0,Exotic,,"[2237038328, 610365472, 59]",,
2548,2663272110,Hawkeye Hack,Intrinsic,Exotic Intrinsic,19,0,Exotic,,"[2237038328, 610365472, 59]",,
2549,2663272111,Upgraded Sensor Pack,Intrinsic,Exotic Intrinsic,19,0,Exotic,,"[2237038328, 610365472, 59]",,
2550,2664485240,Shadow of the Shard,Emblem,Legendary Emblem,14,0,Legendary,4274335291.0,"[19, 52]",[0],
2551,2664485241,Red Legion Stronghold,Emblem,Legendary Emblem,14,0,Legendary,4274335291.0,"[19, 52]",[0],
2552,2664485242,Devrim's Perch,Emblem,Legendary Emblem,14,0,Legendary,4274335291.0,"[19, 52]",[0],
2553,2664485243,Humanity's Cradle,Emblem,Legendary Emblem,14,0,Legendary,4274335291.0,"[19, 52]",[0],
2554,2666197459,Trials Prestige Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3684181176, 1742617626, 4104513227]",[0],
2555,2666968572,,Chest Armor,Legendary Chest Armor,20,28,Legendary,14239492.0,"[47, 20, 3109687656]",,
2556,2667246041,,,,0,0,Common,,[],,
2557,2667900317,Crucible Masterwork,,,19,0,Legendary,,"[59, 141186804]",,
2558,2669113551,Dead End Cure 2.1,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[23, 48, 20]","[33, 32, 30, 29, 21, 20, 1]",
2559,2669435168,A Gift in Return,Package,Legendary Package,25,0,Legendary,,[268598612],[0],
2560,2671544961,A Gift from Tess,Bright Engram,Legendary Bright Engram,20,0,Legendary,,[3109687656],,
2561,2673403667,The Future is Chrome,Weapon Ornament,Exotic Weapon Ornament,19,21,Exotic,,"[56, 52, 59, 3124752623, 610365472]","[1, 0]",
2562,2673424576,Exotic Gear,,,20,0,Exotic,,[3109687656],,
2563,2674366933,,,,0,0,Common,,[],,
2564,2674485749,Iron Truage Legs,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[21, 48, 20]","[33, 1, 0]",
2565,2676042150,Wraps of the Fulminator,Gauntlets,Legendary Gauntlets,2,27,Legendary,3551918588.0,"[21, 46, 20]","[33, 32, 31, 30, 27, 1, 0]",2676042150.0
2566,2676042151,Wraps of the Emperor's Minister,Gauntlets,Legendary Gauntlets,2,27,Legendary,3551918588.0,"[21, 46, 20]","[33, 32, 31, 30, 27, 0]",2676042151.0
2567,2676355040,,,,0,0,Common,,[],,
2568,2680121939,Enhanced Battery,Battery,Legendary Battery,19,0,Legendary,,"[1334054322, 610365472, 59]",,
2569,2682045448,Noble Constant Type 2,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[22, 47, 20]","[33, 1, 0]",
2570,2683682446,Traitor's Fate,Sword,Legendary Sword,3,18,Legendary,953998645.0,"[4, 1, 54]","[33, 21, 1]",2683682446.0
2571,2683682447,Traitor's Fate,Sword,Common Sword,3,18,Common,953998645.0,"[4, 1, 54]",,
2572,2684789946,Crucible Armor,Armor Set,Legendary Armor Set,0,0,Legendary,,[2423200735],[20],
2573,2684871267,Armor,,,0,0,Common,,[],,
2574,2685752725,Phoenix Battle Ornament,Armor Ornament,Legendary Armor Ornament,19,21,Legendary,,"[56, 52, 59, 3229540061, 1742617626, 4104513227]",[0],
2575,2686009828,Devrim Kay,,,0,0,,,[],[0],
2576,2686009829,Devrim Kay,,,0,0,,,[],[0],
2577,2690615084,Spreading Holiday Cheer,Quest,Quest,15,0,,,[53],,
2578,2690615086,Strike Out to Celebrate,Quest,Quest,15,0,,,[53],,
2579,2690615087,Strike Up Peace,Quest,Quest,15,0,,,[53],,
2580,2693941407,Older Sister III,Hand Cannon,Legendary Hand Cannon,3,9,Legendary,2465295065.0,"[3, 1, 6]","[33, 1]",
2581,2694044460,Home Again,Auto Rifle,Uncommon Auto Rifle,3,6,Uncommon,1498876634.0,"[2, 1, 5]","[20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 0]",
2582,2694044461,Cydonia-AR1,Auto Rifle,Uncommon Auto Rifle,3,6,Uncommon,1498876634.0,"[2, 1, 5]","[20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 0]",
2583,2694044462,SUROS Throwback,Auto Rifle,Uncommon Auto Rifle,3,6,Uncommon,1498876634.0,"[2, 1, 5]","[20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 0]",
2584,2694044463,Jiangshi AR1,Auto Rifle,Uncommon Auto Rifle,3,6,Uncommon,2465295065.0,"[3, 1, 5]","[20, 19, 18, 17, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 3, 2, 0]",
2585,2696303651,Kerak Type 2,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[22, 47, 20]","[33, 32, 30, 29, 21, 20, 1]",
2586,2696374963,Legs of Optimacy,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[23, 48, 20]","[1, 0]",
2587,2698715026,"Lost Prophecy, Verse 10",Prophecy Tablet,Legendary Prophecy Tablet,9,0,Legendary,,"[2250046497, 35, 52]",[0],
2588,2700598110,Headpiece of the Emperor's Minister,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[21, 45, 20]","[33, 32, 31, 30, 27, 0]",2700598110.0
2589,2700598111,Mask of the Fulminator,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[21, 45, 20]","[33, 32, 31, 30, 27, 1, 0]",2700598111.0
2590,2700862856,Foggy Notion,Submachine Gun,Legendary Submachine Gun,3,24,Legendary,2465295065.0,"[3, 1, 3954685534]","[33, 32, 30, 29, 21, 20, 1, 0]",
2591,2700862858,Out of Options,Submachine Gun,Legendary Submachine Gun,3,24,Legendary,2465295065.0,"[3, 1, 3954685534]","[33, 32, 30, 29, 21, 20, 1, 0]",
2592,2700862859,Red Mamba,Submachine Gun,Legendary Submachine Gun,3,24,Legendary,2465295065.0,"[3, 1, 3954685534]","[33, 32, 30, 29, 21, 20, 1]",
2593,2703340117,Somerled-D,Shotgun,Legendary Shotgun,3,7,Legendary,953998645.0,"[4, 1, 11]","[33, 1]",
2594,2706486842,Letter Fragment,Journal Fragments,Common Journal Fragments,9,0,Common,,"[3747263590, 35, 52]",[0],
2595,2707464805,Zenith of Your Kind,Shotgun,Legendary Shotgun,3,7,Legendary,953998645.0,"[4, 1, 11]","[33, 32, 31, 30, 27, 0]",2707464805.0
2596,2708828207,Meditations,Quest,Quest,15,0,,,[53],,
2597,2715114534,Gensym Knight Casque,Helmet,Legendary Helmet,2,26,Legendary,3448274439.0,"[23, 45, 20]","[33, 1, 0]",
2598,2718495762,Swordflight 4.1,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[23, 47, 20]","[33, 32, 30, 29, 21, 20, 1, 0]",
2599,2724176749,Wildwood Robes,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[21, 47, 20]","[33, 1, 0]",
2600,2726018197,Exodus Crash,Emblem,Legendary Emblem,14,0,Legendary,4274335291.0,"[19, 52]",[0],
2601,2727008660,"Meditation: ""Deep Storage""",,,20,0,Legendary,,[3109687656],[0],
2602,2727855660,Crown of Bravery,Aura,Common Aura,0,0,Common,,[],,
2603,2728535008,Tesseract Trace IV,Leg Armor,Legendary Leg Armor,2,29,Legendary,20886954.0,"[21, 48, 20]","[33, 32, 30, 29, 21, 20, 1]",
2604,2729305926,Classified,,,0,0,,,,,
2605,2729305927,The Beyond,Warlock Bond,Legendary Warlock Bond,2,30,Legendary,1585787867.0,"[21, 49, 20]",,
2606,2729740202,Wildwood Vest,Chest Armor,Legendary Chest Armor,2,28,Legendary,14239492.0,"[23, 47, 20]","[33, 1, 0]",
2607,2731424153,,Consumable,Common Consumable,20,0,Common,,"[35, 52, 3109687656]",,
2608,2731650749,Gunsmith Arsenal,Armor Set,Legendary Armor Set,0,0,Legendary,,[2423200735],[20],
2609,2731901709,Warlord's Sigil,Intrinsic,Exotic Intrinsic,19,0,Exotic,,"[2237038328, 610365472, 59]",,
2610,2731901710,Vampire's Caress,Intrinsic,Exotic Intrinsic,19,0,Exotic,,"[2237038328, 610365472, 59]",,
2611,2731901711,Helium Spirals,Intrinsic,Exotic Intrinsic,19,0,Exotic,,"[2237038328, 610365472, 59]",,
